Unnamed: 0,propagation_type,max_noise,firstPathAmp1,firstPathAmp2,firstPathAmp3,stdNoise,maxGrowthCIR,rxPreamCount,firstPath,LDE_PPINDX,LDE_PPAMPL,first_path_power,first_ratio,index_diff,skewness
2322,2,777,14010,16328,14981,36,11797,1039,750,752,16327,-85.73075876,-3.521262871,-2,0.1955059196473173
2323,2,927,17909,18094,12195,36,14005,968,747,749,18093,-84.47377875,-3.624202002,-2,-0.704686838
2324,2,949,16102,17373,12938,40,12561,1039,745,747,17372,-85.47809064,-3.54112111,-2,-0.468829244
2325,2,787,16488,15860,10804,36,12613,1039,748,751,16487,-86.0396959,-4.120668169,-3,-0.674936715
2326,2,931,16298,18085,14926,36,12330,938,744,746,18084,-84.09993691,-2.970610174,-2,0.1592112162148393
2327,2,1003,14534,17750,15129,36,11720,907,750,752,17749,-84.14160473,-3.08383437,-2,0.6121344534924485
2328,2,1120,17345,18009,13038,44,13045,939,747,749,18008,-84.21875267,-3.324980919,-2,-0.659258442
2329,2,950,15231,16528,14297,44,12337,1039,751,753,16527,-85.59240529,-3.577289252,-2,0.1960874727094901
2330,2,1028,10405,16890,16126,40,11199,888,749,751,16889,-84.58524519,-3.513877583,-2,-0.670321751
2331,2,1226,15305,17207,13822,48,11120,895,746,748,17206,-84.22487056,-3.054556984,-2,0.1501904674847324
2332,2,763,17546,17373,9868,32,12603,1039,745,748,17545,-85.60774415,-3.685271827,-3,-0.70586811
2333,2,994,17401,18055,12851,40,13002,1039,747,749,18054,-85.10451056,-3.317400485,-2,-0.664998422
2334,2,826,15824,18373,15687,32,13319,966,749,751,18372,-84.25763169,-3.207904614,-2,0.7005880394459517
2335,2,930,10915,18410,16787,36,13508,970,745,747,18409,-84.81388817,-3.789463268,-2,-0.574739246
2336,2,1225,17283,17963,12917,52,13027,1039,744,746,17962,-85.13583454,-3.357066979,-2,-0.658363416
2337,2,1124,14881,16609,14247,52,12321,1039,750,752,16608,-85.6495934,-3.628841292,-2,0.4992439915242831
2338,2,769,17592,16852,11351,32,12877,1039,747,750,17591,-85.51505322,-3.685988486,-3,-0.669823678
2339,2,946,14253,16569,14848,44,11989,1039,745,747,16568,-85.66286786,-3.52348577,-2,0.517464572867724
2340,2,945,11772,16777,16271,44,11995,1039,749,751,16776,-85.74671685,-3.609507686,-2,-0.680370691
2341,2,1275,16598,16776,13516,60,12642,1039,744,746,16775,-85.412283,-3.503229167,-2,-0.699612084
2342,2,922,15863,17787,14155,36,12412,923,744,746,17786,-84.21829519,-3.257778097,-2,0.0726800594228534
2343,2,998,14843,17855,14863,36,12454,929,746,748,17854,-84.32203868,-3.319912279,-2,0.7070008614445665
2344,2,1031,11820,18061,16920,40,12907,954,748,750,18060,-84.59764274,-3.520027612,-2,-0.614489486
2345,2,1135,17050,17790,12605,48,13078,1039,745,747,17789,-85.25961152,-3.497813159,-2,-0.652123662
2346,2,1199,15027,15904,14184,56,11970,1039,745,747,15903,-85.77764464,-3.631374453,-2,0.024204292824768
2347,2,1438,14706,17439,14386,52,11867,909,745,747,17438,-84.32389009,-3.301121109,-2,0.6782835400521893
2348,2,1330,12465,17424,15499,48,11626,907,747,749,17423,-84.47618743,-3.383444143,-2,-0.26570061
2349,2,1126,16749,15775,12267,52,12300,1039,750,753,16748,-85.77812298,-3.749962409,-3,-0.573745764
2350,2,1033,15956,16076,13608,48,12160,1039,746,748,16075,-85.66245419,-3.584578247,-2,-0.701195747
2351,2,1137,15312,17407,13575,48,12290,1039,748,750,17406,-85.51849346,-3.486800603,-2,0.1138123186470381
2352,2,1327,11861,17838,16505,52,12567,947,748,750,17837,-84.65608785,-3.526503685,-2,-0.566254764
2353,2,1023,16559,17972,13316,40,12931,954,743,745,17971,-84.47070213,-3.401155014,-2,-0.438787715
2354,2,1222,14036,17490,15578,52,12478,1039,747,749,17489,-85.37734818,-3.411586309,-2,0.130281841274962
2355,2,1223,12687,16632,15393,48,10987,886,749,751,16631,-84.42867563,-3.293891704,-2,-0.419129317
2356,2,1132,16524,18072,13737,44,13145,958,750,752,18071,-84.4301474,-3.395542383,-2,-0.33317052
2357,2,1330,14928,17280,14209,52,11468,904,744,746,17279,-84.2999482,-3.1765557,-2,0.5510772980943042
2358,2,1022,16591,14874,8435,48,12257,1039,745,748,16590,-86.56153221,-4.518162382,-3,-0.582385716
2359,2,1331,15811,17022,13175,52,11445,897,747,749,17021,-84.29302415,-3.228432524,-2,-0.417765706
2360,2,751,15164,15843,14317,36,11770,1039,743,745,15842,-85.73955075,-3.520103688,-2,-0.133840811
2361,2,1320,14107,17398,14776,48,11584,901,749,751,17397,-84.29100179,-3.240190723,-2,0.5912595589621064
2362,2,1531,16933,18270,13282,60,13710,978,750,752,18269,-84.56257036,-3.531267076,-2,-0.499847886
2363,2,1025,16703,18226,13812,40,13305,963,748,750,18225,-84.40106025,-3.373782559,-2,-0.358186284
2364,2,1408,13099,17690,16137,60,12535,1039,748,750,17689,-85.38119904,-3.435230734,-2,-0.371924272
2365,2,868,15105,16779,12475,40,12409,1039,747,749,16778,-85.87199543,-3.882151587,-2,-0.264008401
2366,2,1221,14793,16825,13981,48,11087,888,749,751,16824,-84.30355301,-3.188533429,-2,0.4706766414193488
2367,2,1024,10915,17822,16457,40,12396,942,745,747,17821,-84.75317812,-3.610075007,-2,-0.597955551
2368,2,1022,15561,16519,13125,40,11044,882,744,746,16518,-84.30798594,-3.234977482,-2,-0.476243735
2369,2,1024,14957,17074,13881,40,10906,894,748,750,17073,-84.29693625,-3.051940068,-2,0.3745036629391928
2370,2,1114,10884,16888,16044,52,10804,1039,744,746,16887,-85.89979747,-3.308431532,-2,-0.653846027
2371,2,926,15787,16915,12978,36,11611,900,747,749,16914,-84.38051135,-3.349456678,-2,-0.468952689
2372,2,1124,16181,18225,14417,44,13312,976,747,749,18224,-84.51819893,-3.376734933,-2,0.0897579205830062
2373,2,1233,14703,16969,14278,48,11107,902,749,751,16968,-84.37388127,-3.130817498,-2,0.6390700640002216
2374,2,1412,17521,14975,8754,60,12400,1039,750,753,17520,-86.26421398,-4.271219142,-3,-0.462176852
2375,2,1525,16188,17559,13048,60,11933,927,744,746,17558,-84.41563957,-3.246640555,-2,-0.437975415
2376,2,1026,15087,16328,14787,48,12312,1039,748,750,16327,-85.57216783,-3.548242213,-2,0.6013612922719053
2377,2,1106,11059,17406,16029,40,11372,907,750,752,17405,-84.58303395,-3.394355983,-2,-0.574212173
2378,2,1136,13675,17079,11984,48,9123,1039,749,751,17078,-86.16221439,-2.836379447,-2,0.3846579744139961
2379,2,1232,11486,17978,16376,48,12738,957,751,753,17977,-84.79499373,-3.632866678,-2,-0.532836731
2380,2,1227,15137,16873,14069,48,11460,897,744,746,16872,-84.30249076,-3.243587338,-2,0.2818953316812166
2381,2,1044,10766,17282,16902,44,12630,1039,746,748,17281,-85.64976809,-3.736589909,-2,-0.698528409
2382,2,1018,16247,18041,14069,40,13032,950,747,749,18040,-84.36263134,-3.363369212,-2,-0.117730769
2383,2,1027,17342,16342,9708,40,11698,911,746,749,17341,-84.75145182,-3.647299715,-3,-0.661177004
2384,2,1322,15126,17282,13934,52,11311,904,750,752,17281,-84.31028446,-3.127025142,-2,0.3353973645342049
2385,2,1134,12153,17987,16504,44,12536,952,744,746,17986,-84.62928912,-3.443239254,-2,-0.52163347
2386,2,1123,16337,18150,13722,44,13095,978,747,749,18149,-84.63022015,-3.399597341,-2,-0.217441167
2387,2,1232,13806,16970,14549,48,10848,894,747,749,16969,-84.4066237,-3.138469353,-2,0.5500887499789381
2388,2,1318,16815,17521,12534,56,12477,1039,750,752,17520,-85.37008862,-3.403978682,-2,-0.653051154
2389,2,927,14024,17646,15087,36,11910,927,750,752,17645,-84.4447556,-3.26737779,-2,0.4567603873076511
2390,2,926,16026,17509,13362,36,12047,911,743,745,17508,-84.25667499,-3.280195821,-2,-0.332087814
2391,2,1123,14553,16748,14401,44,11010,887,745,747,16747,-84.27951433,-3.144014387,-2,0.696466621443426
2392,2,1288,16841,15300,11719,60,12031,1039,748,751,16840,-85.93960462,-3.815410196,-3,-0.443554933
2393,2,1107,14829,17314,14323,40,11836,908,750,752,17313,-84.32940231,-3.304834166,-2,0.628467690988213
2394,2,1118,10346,17740,16398,44,12196,945,744,746,17739,-84.88610808,-3.644745325,-2,-0.615899408
2395,2,931,15723,17808,13924,36,12232,938,749,751,17807,-84.41613093,-3.252148154,-2,0.0898864788308494
2396,2,1128,11319,17612,16074,44,11845,935,745,747,17611,-84.75592509,-3.480142782,-2,-0.53632982
2397,2,928,15394,16727,13272,36,10769,887,750,752,16726,-84.32168061,-3.090061244,-2,-0.270971569
2398,2,1035,14872,18160,14767,40,12203,962,750,752,18159,-84.57408967,-3.180353603,-2,0.7047514135650682
2399,2,1033,16723,17976,12683,40,12505,959,749,751,17975,-84.57740701,-3.316971086,-2,-0.547405765
2400,2,750,15003,15827,14291,36,11419,1039,749,751,15826,-85.77839318,-3.42746222,-2,0.0890148125330511
2401,2,1127,16911,16639,10848,44,11300,916,748,751,16910,-84.67951748,-3.377491702,-3,-0.702091957
2402,2,1035,15952,17816,13192,40,11516,959,748,750,17815,-84.67953682,-3.061280502,-2,-0.231962324
2403,2,1230,12695,17516,16049,52,12067,1039,744,746,17515,-85.4956753,-3.384456744,-2,-0.437298242
2404,2,1115,15816,17092,12973,44,11166,902,747,749,17091,-84.35799454,-3.13793929,-2,-0.427158766
2405,2,932,14526,17099,14067,36,10797,898,745,747,17098,-84.37673008,-3.04933362,-2,0.6448707252955186
2406,2,945,16770,14948,8841,44,11583,1039,750,753,16769,-86.44682576,-4.157824639,-3,-0.557099073
2407,2,1232,16380,17802,13085,48,12039,946,750,752,17801,-84.50011904,-3.193299719,-2,-0.442459984
2408,2,1129,14241,17428,14859,48,11957,1039,744,746,17427,-85.4849891,-3.333999701,-2,0.6022372980613246
2409,2,1122,11553,16690,15101,44,10181,894,746,748,16689,-84.73448848,-3.190741738,-2,-0.428013706
2410,2,1030,16153,17935,13708,40,12277,952,743,745,17934,-84.47505257,-3.198335422,-2,-0.189242102
2411,2,944,13657,17487,14377,40,11995,1039,747,749,17486,-85.65749603,-3.520286866,-2,0.6088815358995153
2412,2,1224,15860,16612,12672,48,10651,897,750,752,16611,-84.44947385,-3.072628103,-2,-0.605687022
2413,2,1225,14276,17112,14232,48,10748,898,748,750,17111,-84.38967065,-3.042519762,-2,0.7065412841615917
2414,2,1225,15937,17465,12689,52,12247,1039,743,745,17464,-85.52883571,-3.481921196,-2,-0.407975679
2415,2,1223,13232,17087,15141,52,11651,1039,745,747,17086,-85.67433905,-3.410759388,-2,0.0117543474121637
2416,2,1132,16088,17026,12772,44,11450,908,746,748,17025,-84.40793943,-3.239376589,-2,-0.569592331
2417,2,1222,14365,17776,15227,52,12448,1039,746,748,17775,-85.32744032,-3.351224423,-2,0.5239033348214537
2418,2,832,15776,16754,12763,32,11135,903,745,747,16753,-84.47972743,-3.237973902,-2,-0.535369853
2419,2,1232,14782,17779,14877,48,12138,938,747,749,17778,-84.42926684,-3.23178067,-2,0.7046337438043564
2420,2,948,15451,16366,11796,44,11798,1039,746,748,16365,-86.00183512,-3.792707353,-2,-0.594911507
2421,2,1119,14951,16957,13759,44,10785,894,748,750,16956,-84.34339856,-3.049948944,-2,0.2997334796871708
2422,2,1272,11076,16697,16120,60,11677,1039,746,748,16696,-85.89818134,-3.644282459,-2,-0.679509235
2423,2,1217,15356,16555,13128,48,10790,890,745,747,16554,-84.41856111,-3.166074682,-2,-0.348245361
2424,2,1030,13842,17750,14738,44,12254,1039,745,747,17749,-85.50569252,-3.461259594,-2,0.5578076937065924
2425,2,1125,14942,16660,13940,44,11073,896,746,748,16659,-84.39542138,-3.197013448,-2,0.3091416248257254
2426,2,1119,12297,15967,15308,52,11716,1039,748,750,15966,-86.03714563,-3.797727576,-2,-0.61793768
2427,2,1123,15248,17246,13744,44,11238,900,745,747,17245,-84.28862718,-3.115766535,-2,0.1706823130751607
2428,2,1222,16665,17589,12346,48,12213,932,744,746,17588,-84.46882569,-3.353830279,-2,-0.621388199
2429,2,1314,13917,17010,15006,56,11915,1039,744,746,17009,-85.60073318,-3.434461955,-2,0.3436460700504631
2430,2,1035,17389,15920,9700,44,12178,1039,743,746,17388,-85.97375389,-3.902301901,-3,-0.605474774
2431,2,1023,14350,16537,14160,40,10872,887,745,747,16536,-84.40401899,-3.213740293,-2,0.6906840850742292
2432,2,928,16549,16453,10331,36,11531,898,746,749,16548,-84.69771481,-3.655957062,-3,-0.706529192
2433,2,825,14660,17085,14143,32,11161,892,748,750,17084,-84.28410265,-3.158935911,-2,0.6219044795307652
2434,2,1325,16254,17473,13116,52,12003,914,749,751,17472,-84.28765012,-3.266723529,-2,-0.480453956
2435,2,733,13524,16710,14795,28,10924,875,747,749,16709,-84.27859619,-3.227351307,-2,0.2414889323912558
2436,2,1122,15348,17495,14112,44,11942,911,748,750,17494,-84.26344766,-3.24895005,-2,0.3156379973758519
2437,2,781,16153,16170,11422,36,12331,1039,749,751,16169,-85.95417425,-3.936945542,-2,-0.707076078
2438,2,1027,15198,15919,14149,48,11854,1039,745,747,15918,-85.74801834,-3.559455885,-2,-0.222265196
2439,2,1308,17097,15127,10048,56,12320,1039,748,751,17096,-86.16373797,-4.142633355,-3,-0.480972579
2440,2,943,15379,16303,13828,44,12082,1039,746,748,16302,-85.69175215,-3.585928775,-2,-0.29842893
2441,2,983,10096,16343,16127,40,11175,886,750,752,16342,-84.73145692,-3.67035706,-2,-0.704156251
2442,2,761,14141,16985,13139,32,8726,1039,747,749,16984,-85.8996957,-2.380636096,-2,0.5118187992582045
2443,2,1032,17564,16754,10313,44,12355,1039,744,747,17563,-85.67903626,-3.670252071,-3,-0.674189027
2444,2,790,11365,15931,12240,36,8216,1039,746,748,15930,-86.83685149,-3.056244111,-2,0.6048208165382762
2445,2,1042,17258,17421,11655,44,12569,1039,743,745,17420,-85.42664132,-3.49243689,-2,-0.705146266
2446,2,1224,14380,17045,14401,48,11073,903,747,749,17044,-84.40368008,-3.13767734,-2,0.7069574319417535
2447,2,892,8248,17109,16621,36,9957,947,749,751,17108,-85.25557099,-3.114955745,-2,-0.699478826
2448,2,1232,15864,17808,13941,52,12508,1039,748,750,17807,-85.27625261,-3.320919644,-2,0.0066509383961189
2449,2,867,11755,16765,16618,40,12516,1039,750,752,16764,-85.67994427,-3.727388122,-2,-0.704992581
2450,2,1315,15184,17149,13592,56,12359,1039,749,751,17148,-85.59349387,-3.586115507,-2,0.1275722375079992
2451,2,927,13911,16552,14615,36,10762,880,751,753,16551,-84.327654,-3.162029693,-2,0.5022298709856855
2452,2,1129,16704,17401,12325,48,12311,1039,746,748,17400,-85.44698345,-3.422705077,-2,-0.65640601
2453,2,1320,11890,17601,15953,52,11790,931,744,746,17600,-84.66300471,-3.404248399,-2,-0.465391448
2454,2,1370,15271,16574,13892,64,11757,1039,745,747,16573,-85.64582111,-3.4215746,-2,-0.034688647
2455,2,950,16730,15358,11347,44,11487,1039,750,753,16729,-86.00997747,-3.684831994,-3,-0.520596015
2456,2,1132,12805,16703,15061,44,10441,894,744,746,16702,-84.53735111,-3.103120952,-2,-0.190023644
2457,2,1031,15036,15967,14656,48,12103,1039,749,751,15966,-85.67731241,-3.579031054,-2,0.4631428910679787
2458,2,856,17062,16329,11523,36,11750,1039,744,747,17061,-85.71050045,-3.483667423,-3,-0.660185421
2459,2,1324,12573,17684,15639,52,11530,937,744,746,17683,-84.65940866,-3.248009179,-2,-0.238796062
2460,2,1126,15513,17490,13609,44,11486,926,745,747,17489,-84.45854405,-3.133111701,-2,0.0230319628667015
2461,2,1322,11792,17254,15589,52,11023,915,749,751,17253,-84.67481024,-3.274485695,-2,-0.436309063
2462,2,854,16025,17836,13563,36,12487,1039,746,748,17835,-85.30058852,-3.337957948,-2,-0.183971858
2463,2,702,4427,16139,15237,32,7839,1039,744,746,16138,-87.00764542,-3.023040381,-2,-0.691899039
2464,2,1424,15638,17955,14363,56,12318,953,747,749,17954,-84.46880005,-3.197443298,-2,0.3376567779833268
2465,2,1030,17136,17575,11141,40,12153,941,746,748,17574,-84.62856956,-3.408711335,-2,-0.695260631
2466,2,1120,13983,15996,14805,52,11642,1039,748,750,15995,-85.83777694,-3.570841205,-2,0.2199620212229902
2467,2,872,16575,16649,12394,40,12175,1039,743,745,16648,-85.61714956,-3.544627572,-2,-0.706372492
2468,2,1229,13545,17293,14839,48,11321,912,745,747,17292,-84.50213051,-3.246180915,-2,0.3577517407674294
2469,2,945,14112,16989,14716,40,11802,1039,744,746,16988,-85.62451627,-3.416860687,-2,0.5831080797356959
2470,2,1124,15008,16168,12133,52,11651,1039,745,747,16167,-86.08241876,-3.81883909,-2,-0.467270113
2471,2,1034,12765,16475,15001,40,10540,898,747,749,16474,-84.6440317,-3.212010339,-2,-0.245182584
2472,2,1037,13614,17070,15251,44,12005,1039,746,748,17069,-85.59389565,-3.460305606,-2,0.0643883808220704
2473,2,950,15975,15860,12589,44,11774,1039,749,752,15974,-85.87263743,-3.65466606,-3,-0.704261621
2474,2,938,12599,17003,14109,40,11770,1039,749,751,17002,-85.9939348,-3.774487741,-2,0.3626123474676427
2475,2,1333,16388,18239,13750,52,13187,976,750,752,18238,-84.58113058,-3.398693552,-2,-0.210738906
2476,2,1225,12139,17715,15933,48,12180,939,748,750,17714,-84.68002648,-3.488286781,-2,-0.408644778
2477,2,1134,15005,17384,14307,48,12098,1039,743,745,17383,-85.4569407,-3.356864812,-2,0.561119648855575
2478,2,1222,11059,17579,16162,48,11825,930,745,747,17578,-84.73525446,-3.498706242,-2,-0.573723006
2479,2,1037,15514,17773,13580,44,12496,1039,750,752,17772,-85.40424536,-3.444743836,-2,0.0945825126099219
2480,2,1222,16130,17318,12812,44,11480,910,743,745,17317,-84.35201856,-3.175708853,-2,-0.506893006
2481,2,950,14951,17728,14153,40,12520,1039,745,747,17727,-85.42103066,-3.469862265,-2,0.5659948439665935
2482,2,1367,15119,16246,13768,64,11916,1039,746,748,16245,-85.76399281,-3.598086069,-2,-0.110160497
2483,2,1323,12025,17889,16125,52,12607,951,744,746,17888,-84.73243183,-3.580038282,-2,-0.443628281
2484,2,781,14722,16132,13695,36,11817,1039,747,749,16131,-85.87715371,-3.675014374,-2,0.1896068041732958
2485,2,1022,17162,17869,11987,40,12891,960,748,750,17868,-84.62146314,-3.484003821,-2,-0.668746296
2486,2,1309,13910,17570,15495,56,12242,1039,746,748,17569,-85.39658641,-3.347898471,-2,0.1621863604013704
2487,2,1131,16226,17757,13552,48,12706,1039,749,751,17756,-85.2813319,-3.394208719,-2,-0.318343584
2488,2,1126,12598,16649,15307,44,10984,889,745,747,16648,-84.48597119,-3.32064048,-2,-0.38588065
2489,2,1227,14589,17391,14714,52,11897,1039,748,750,17390,-85.4584605,-3.285623429,-2,0.7021491266063524
2490,2,1320,16868,17789,12433,56,12959,1039,747,749,17788,-85.31963612,-3.518139332,-2,-0.625716557
2491,2,1134,13683,16851,14434,44,10922,893,749,751,16850,-84.46500006,-3.236091863,-2,0.5469365608631281
2492,2,825,15854,17171,13027,32,11229,901,750,752,17170,-84.31600079,-3.130015054,-2,-0.412037055
2493,2,1363,16631,15147,8827,64,12036,1039,747,750,16630,-86.43864581,-4.316255912,-3,-0.606474749
2494,2,1126,15575,17522,13866,44,11777,915,751,753,17521,-84.29516097,-3.182185102,-2,0.0795229123098349
2495,2,952,15929,16674,10797,44,12133,1039,746,748,16673,-85.98434625,-3.896816535,-2,-0.664227995
2496,2,1134,14077,17628,15676,48,12541,1039,744,746,17627,-85.3248823,-3.380992289,-2,0.1210180646602429
2497,2,1128,15687,17633,14045,44,12455,922,745,747,17632,-84.28936917,-3.353287334,-2,0.1033149750934565
2498,2,1207,16148,15593,13104,56,12211,1039,750,753,16147,-85.80532218,-3.745622799,-3,-0.615020185
2499,2,1228,11911,17342,15087,52,12326,1039,746,748,17341,-85.84004346,-3.821053403,-2,-0.204089435
2500,2,1036,13451,16689,14909,48,11910,1039,745,747,16688,-85.76618433,-3.598090252,-2,0.1210607414571042
2501,2,1023,16448,17732,13173,40,12528,923,748,750,17731,-84.27454426,-3.354426951,-2,-0.477301998
2502,2,1043,16920,14636,8794,44,12143,1039,743,746,16919,-86.48428505,-4.40033331,-3,-0.478265537
2503,2,789,12781,16072,14279,36,9955,1039,747,749,16071,-86.13966994,-3.192870892,-2,0.1092469709224369
2504,2,1125,16552,17950,13471,44,12880,957,744,746,17949,-84.48045817,-3.366477311,-2,-0.422787319
2505,2,1315,12281,16569,15351,52,10994,895,748,750,16568,-84.60439406,-3.384589938,-2,-0.473193245
2506,2,1227,15034,17743,14746,48,12267,936,745,747,17742,-84.39722256,-3.264188499,-2,0.6830489445916075
2507,2,929,11620,16358,15644,36,10829,878,746,748,16357,-84.52854374,-3.409636226,-2,-0.645464757
2508,2,1032,14987,18322,14851,40,12892,973,745,747,18321,-84.60653586,-3.35258129,-2,0.7033015928699456
2509,2,1426,15520,18120,15092,56,13029,965,748,750,18119,-84.44610874,-3.30977258,-2,0.6532279479794146
2510,2,1129,15757,17373,13575,44,11860,918,745,747,17372,-84.36761681,-3.256709341,-2,-0.180064999
2511,2,1113,16590,16104,12899,52,12479,1039,748,751,16589,-85.64543363,-3.680019789,-3,-0.660676722
2512,2,1202,16767,15524,11477,56,12237,1039,743,746,16766,-85.94754034,-3.89707825,-3,-0.549888424
2513,2,1215,17270,15962,8953,48,11739,913,744,747,17269,-84.96404385,-3.856038587,-3,-0.639672262
2514,2,1057,14088,15699,15027,52,11898,1039,748,750,15698,-85.83676193,-3.664289889,-2,-0.199616448
2515,2,1219,14984,16354,14032,48,10913,879,749,751,16353,-84.26840103,-3.173164339,-2,0.2161692581855671
2516,2,1285,15872,16280,11629,60,12149,1039,748,750,16279,-85.95855345,-3.87674708,-2,-0.687196688
2517,2,1372,16109,15557,9197,64,12424,1039,745,748,16108,-86.42255714,-4.437959879,-3,-0.690714482
2518,2,1325,14745,17096,14002,52,11203,909,751,753,17095,-84.45480421,-3.181969169,-2,0.5425220442388983
2519,2,904,15451,15753,14077,44,11810,1039,744,746,15752,-85.74507342,-3.540360704,-2,-0.617279821
2520,2,1216,15301,17021,13780,48,11505,907,743,745,17020,-84.38684613,-3.24866588,-2,0.075027343392816
2521,2,1318,16046,17629,13355,52,12357,928,746,748,17628,-84.39001113,-3.363281339,-2,-0.304833749
2522,2,1368,16716,15159,11672,64,12050,1039,747,750,16715,-86.00364775,-3.886306532,-3,-0.429204445
2523,2,1406,11028,17348,16834,60,12480,1039,745,747,17347,-85.61455034,-3.649484504,-2,-0.69008509
2524,2,1135,13555,17960,14978,44,10616,976,744,746,17959,-84.92196126,-2.797673267,-2,0.4019874585577662
2525,2,1121,14512,16012,14770,52,11647,1039,745,747,16011,-85.74454822,-3.479477286,-2,0.6256733317456186
2526,2,1025,14950,17025,13762,40,11075,902,748,750,17024,-84.40614836,-3.150554216,-2,0.3183611638058514
2527,2,1124,15292,17229,13856,44,11752,914,747,749,17228,-84.39950898,-3.286802158,-2,0.1794849184602945
2528,2,1425,15771,16930,12972,56,11552,906,748,750,16929,-84.43916908,-3.328276194,-2,-0.457926134
2529,2,955,16027,15946,10213,44,12253,1039,747,750,16026,-86.21041837,-4.165631022,-3,-0.706637147
2530,2,988,14009,15590,15110,48,11733,1039,745,747,15589,-85.85706778,-3.623946799,-2,-0.438557623
2531,2,950,14441,17149,14656,40,12249,1039,750,752,17148,-85.54452156,-3.498316222,-2,0.6909119580590141
2532,2,1317,15596,17683,13862,56,12237,1039,745,747,17682,-85.36283777,-3.312375686,-2,0.1125590886739824
2533,2,1128,15518,17350,13195,48,12675,1039,750,752,17349,-85.55355166,-3.655819651,-2,-0.143501498
2534,2,1051,17136,15957,11602,44,12389,1039,749,752,17135,-85.75890041,-3.762051253,-3,-0.579207472
2535,2,1120,16830,14658,8464,52,12307,1039,744,747,16829,-86.54550451,-4.519814824,-3,-0.513242072
2536,2,919,14291,15776,14085,44,10355,1039,746,748,15775,-85.96315287,-3.187442216,-2,0.6676540215403629
2537,2,958,16270,15643,12578,44,11867,1039,749,752,16269,-85.85700174,-3.673199475,-3,-0.627827099
2538,2,955,15892,16746,10762,44,8953,1039,748,750,16745,-85.98117025,-2.573644405,-2,-0.652128096
2539,2,1228,17183,15299,9572,52,12500,1039,743,746,17182,-86.17182805,-4.21371649,-3,-0.531690794
2540,2,1207,12543,16081,16338,56,12254,1039,747,748,16337,-85.75902185,-3.714588926,-1,-0.695442477
2541,2,1110,14462,16738,14774,52,12189,1039,748,750,16737,-85.60454832,-3.5370174,-2,0.6565842574945842
2542,2,1317,15632,17564,13434,56,12362,1039,747,749,17563,-85.44934085,-3.443016558,-2,-0.078682263
2543,2,1127,15107,16167,14018,52,11779,1039,746,748,16166,-85.73845156,-3.522324087,-2,-0.016525663
2544,2,1222,14695,17173,13958,52,12191,1039,749,751,17172,-85.61622844,-3.549410066,-2,0.557856151981777
2545,2,948,17431,17352,11193,40,12734,1039,750,753,17430,-85.46780396,-3.59024073,-3,-0.706719198
2546,2,1470,17558,17761,11675,60,12968,966,743,745,17760,-84.66116598,-3.495452732,-2,-0.704364169
2547,2,989,17707,17497,10076,40,13115,965,746,749,17706,-84.87993709,-3.772173039,-3,-0.705250218
2548,2,1320,13482,16940,15222,52,11454,891,750,752,16939,-84.313862,-3.310978968,-2,-0.007791706
2549,2,1310,14914,17558,13830,56,12294,1039,749,751,17557,-85.51706133,-3.486781725,-2,0.4615366830414764
2550,2,1029,14779,17569,14198,44,12515,1039,746,748,17568,-85.47699129,-3.524088142,-2,0.6253211943438266
2551,2,1130,15391,17045,12905,44,10057,931,743,745,17044,-84.73568722,-2.786477362,-2,-0.240161745
2552,2,1434,16623,17787,12482,56,12692,961,746,748,17786,-84.68253913,-3.468471279,-2,-0.571011796
2553,2,1048,16155,16052,10268,48,12244,1039,749,752,16154,-86.14989054,-4.101912057,-3,-0.706363534
2554,2,1329,12086,18019,15877,52,12563,956,745,747,18018,-84.7887668,-3.575641814,-2,-0.324852442
2555,2,1283,15738,15901,9134,60,11899,1039,743,745,15900,-86.43850672,-4.266399675,-2,-0.705689056
2556,2,1227,12681,17964,16317,52,12790,1039,751,753,17963,-85.3531025,-3.494596253,-2,-0.423478049
2557,2,754,11915,15319,13550,36,7870,1039,744,746,15318,-86.6185583,-2.651093934,-2,0.0481670090421013
2558,2,1430,13528,18229,16388,56,13221,970,751,753,18228,-84.56299553,-3.445303159,-2,-0.258007617
2559,2,1490,13602,17475,15438,64,12593,1039,750,752,17474,-85.4766929,-3.550773243,-2,0.0634570099803899
2560,2,1402,15189,17184,13730,60,12631,1039,747,749,17183,-85.56223709,-3.649402758,-2,0.1872906522133067
2561,2,1114,14467,16841,14331,52,12273,1039,746,748,16840,-85.66194693,-3.624242588,-2,0.6997291694150158
2562,2,1038,14925,16854,13299,48,12285,1039,749,751,16853,-85.75380543,-3.720345353,-2,0.1039255670138561
2563,2,866,16739,16728,13226,40,12704,1039,750,753,16738,-85.43974967,-3.551942829,-3,-0.70708331
2564,2,1135,16071,17005,12878,44,11631,902,745,747,17004,-84.3414697,-3.29860877,-2,-0.561837
2565,2,1321,16506,17272,11266,56,12724,1039,746,748,17271,-85.66566869,-3.784693605,-2,-0.66367796
2566,2,1126,11800,17683,16010,44,12092,927,750,752,17682,-84.6097375,-3.498223468,-2,-0.472627061
2567,2,1220,12989,17552,15497,48,11943,924,745,747,17551,-84.52858808,-3.391382246,-2,-0.120859512
2568,2,1622,14878,18129,14948,64,13025,962,744,746,18128,-84.5491328,-3.438507939,-2,0.7059767141532093
2569,2,1329,14356,17578,14570,52,11937,931,749,751,17577,-84.53146533,-3.326522908,-2,0.6958996006584337
